saddr,src_socket,sport,daddr,dport,proto,stime,ltime,dur,flgs,state,pkts,spkts,dpkts,bytes,sbytes,dbytes,rate,srate,drate,mean,stddev,sum,min,max,attack,category,subcategory
192.168.100.150,192.168.100.15047905,47905,8.8.8.8,53,udp,1526963343,1526963343,0.007637,e,CON,2,1,1,227,76,151,130.941467,0,0,0.007637,0,0.007637,0.007637,0.007637,0,Normal,Normal
192.168.100.149,192.168.100.14946666,46666,8.8.8.8,53,udp,1526963343,1526963343,0.142919,e,CON,2,1,1,227,76,151,6.99697,0,0,0.142919,0,0.142919,0.142919,0.142919,0,Normal,Normal
192.168.100.150,192.168.100.15053567,53567,8.8.8.8,53,udp,1526963343,1526963343,0.142601,e,CON,2,1,1,203,64,139,7.012574,0,0,0.142601,0,0.142601,0.142601,0.142601,0,Normal,Normal
192.168.100.148,192.168.100.14839390,39390,8.8.8.8,53,udp,1526963343,1526963343,0.145119,e,CON,2,1,1,227,76,151,6.890897,0,0,0.145119,0,0.145119,0.145119,0.145119,0,Normal,Normal
192.168.100.147,192.168.100.14755983,55983,8.8.8.8,53,udp,1526963343,1526963343,0.00776,e,CON,2,1,1,203,64,139,128.865982,0,0,0.00776,0,0.00776,0.00776,0.00776,0,Normal,Normal
192.168.100.149,192.168.100.14958443,58443,8.8.8.8,53,udp,1526963343,1526963343,0.008363,e,CON,2,1,1,203,64,139,119.57431,0,0,0.008363,0,0.008363,0.008363,0.008363,0,Normal,Normal
192.168.100.148,192.168.100.14849148,49148,8.8.8.8,53,udp,1526963343,1526963343,0.007687,e,CON,2,1,1,203,64,139,130.089767,0,0,0.007687,0,0.007687,0.007687,0.007687,0,Normal,Normal
192.168.100.149,192.168.100.14943456,43456,8.8.8.8,53,udp,1526963343,1526963343,0.144046,e,CON,2,1,1,227,76,151,6.942227,0,0,0.144046,0,0.144046,0.144046,0.144046,0,Normal,Normal
192.168.100.147,192.168.100.14748051,48051,8.8.8.8,53,udp,1526963343,1526963343,0.143897,e,CON,2,1,1,227,76,151,6.949415,0,0,0.143897,0,0.143897,0.143897,0.143897,0,Normal,Normal
192.168.100.150,192.168.100.15038480,38480,8.8.8.8,53,udp,1526963343,1526963343,0.007753,e,CON,2,1,1,227,76,151,128.98233,0,0,0.007753,0,0.007753,0.007753,0.007753,0,Normal,Normal
192.168.100.148,192.168.100.14848623,48623,8.8.8.8,53,udp,1526963343,1526963343,0.007764,e,CON,2,1,1,227,76,151,128.799591,0,0,0.007764,0,0.007764,0.007764,0.007764,0,Normal,Normal
192.168.100.150,192.168.100.15058687,58687,8.8.8.8,53,udp,1526963343,1526963343,0.007732,e,CON,2,1,1,203,64,139,129.332642,0,0,0.007732,0,0.007732,0.007732,0.007732,0,Normal,Normal
192.168.100.148,192.168.100.14848390,48390,8.8.8.8,53,udp,1526963343,1526963343,0.143797,e,CON,2,1,1,203,64,139,6.954248,0,0,0.143797,0,0.143797,0.143797,0.143797,0,Normal,Normal
192.168.100.149,192.168.100.14934258,34258,8.8.8.8,53,udp,1526963343,1526963343,0.143181,e,CON,2,1,1,203,64,139,6.984167,0,0,0.143181,0,0.143181,0.143181,0.143181,0,Normal,Normal
192.168.100.147,192.168.100.14737572,37572,8.8.8.8,53,udp,1526963343,1526963343,0.14324,e,CON,2,1,1,203,64,139,6.98129,0,0,0.14324,0,0.14324,0.14324,0.14324,0,Normal,Normal
192.168.100.7,192.168.100.740340,40340,192.168.159.152,53,udp,1526963350,1526963355,5.047743,e,INT,2,2,0,176,176,0,0.198108,0.198108,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14944234,44234,8.8.8.8,53,udp,1526963351,1526963351,0.196869,e,CON,2,1,1,340,81,259,5.07952,0,0,0.196869,0,0.196869,0.196869,0.196869,0,Normal,Normal
192.168.100.148,192.168.100.14841853,41853,8.8.8.8,53,udp,1526963351,1526963351,0.145116,e,CON,2,1,1,340,81,259,6.891039,0,0,0.145116,0,0.145116,0.145116,0.145116,0,Normal,Normal
192.168.100.150,192.168.100.15049449,49449,8.8.8.8,53,udp,1526963351,1526963351,0.355,e,CON,2,1,1,340,81,259,2.816901,0,0,0.355,0,0.355,0.355,0.355,0,Normal,Normal
192.168.100.147,192.168.100.14738124,38124,8.8.8.8,53,udp,1526963352,1526963352,0.145451,e,CON,2,1,1,340,81,259,6.875168,0,0,0.145451,0,0.145451,0.145451,0.145451,0,Normal,Normal
192.168.100.149,192.168.100.14942189,42189,192.168.217.2,53,udp,1526963357,1526963359,2.501188,e,INT,2,2,0,172,172,0,0.39981,0.39981,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14849418,49418,192.168.217.2,53,udp,1526963357,1526963359,2.500959,e,INT,2,2,0,172,172,0,0.399847,0.399847,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15032779,32779,192.168.217.2,53,udp,1526963357,1526963360,2.500993,e,INT,2,2,0,172,172,0,0.399841,0.399841,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14760030,60030,192.168.217.2,53,udp,1526963358,1526963361,2.49999,e,INT,2,2,0,172,172,0,0.400002,0.400002,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.734267,34267,192.168.159.152,53,udp,1526963360,1526963365,5.047835,e,INT,2,2,0,176,176,0,0.198105,0.198105,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14958620,58620,8.8.8.8,53,udp,1526963363,1526963363,0.00765,e,CON,2,1,1,172,86,86,130.718948,0,0,0.00765,0,0.00765,0.00765,0.00765,0,Normal,Normal
192.168.100.148,192.168.100.14836967,36967,8.8.8.8,53,udp,1526963363,1526963363,0.007317,e,CON,2,1,1,172,86,86,136.66803,0,0,0.007317,0,0.007317,0.007317,0.007317,0,Normal,Normal
192.168.100.149,192.168.100.14945576,45576,192.168.100.3,1092,tcp,1526963363,1526963363,0.000004,e,RST,2,1,1,120,60,60,250000,0,0,0.000004,0,0.000004,0.000004,0.000004,1,Reconnaissance,OS_Fingerprint
192.168.100.150,192.168.100.15058977,58977,8.8.8.8,53,udp,1526963364,1526963364,0.00687,e,CON,2,1,1,172,86,86,145.56041,0,0,0.00687,0,0.00687,0.00687,0.00687,0,Normal,Normal
192.168.100.150,192.168.100.15051118,51118,192.168.100.3,912,tcp,1526963364,1526963364,0.0001,e,RST,2,1,1,120,60,60,10000,0,0,0.0001,0,0.0001,0.0001,0.0001,1,Reconnaissance,OS_Fingerprint
192.168.100.147,192.168.100.14757777,57777,8.8.8.8,53,udp,1526963365,1526963365,0.007092,e,CON,2,1,1,172,86,86,141.003952,0,0,0.007092,0,0.007092,0.007092,0.007092,0,Normal,Normal
192.168.100.7,192.168.100.740378,40378,192.168.159.152,53,udp,1526963370,1526963375,5.04783,e,INT,2,2,0,176,176,0,0.198105,0.198105,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.756765,56765,192.168.159.152,53,udp,1526963380,1526963385,5.047844,e,INT,2,2,0,176,176,0,0.198104,0.198104,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14949457,49457,8.8.8.8,53,udp,1526963384,1526963384,0.233175,e,CON,2,1,1,340,81,259,4.288624,0,0,0.233175,0,0.233175,0.233175,0.233175,0,Normal,Normal
192.168.100.148,192.168.100.14834264,34264,8.8.8.8,53,udp,1526963385,1526963385,0.244839,e,CON,2,1,1,340,81,259,4.084317,0,0,0.244839,0,0.244839,0.244839,0.244839,0,Normal,Normal
192.168.100.150,192.168.100.15053135,53135,8.8.8.8,53,udp,1526963385,1526963385,0.19801,e,CON,2,1,1,340,81,259,5.05025,0,0,0.19801,0,0.19801,0.19801,0.19801,0,Normal,Normal
192.168.100.147,192.168.100.14751493,51493,8.8.8.8,53,udp,1526963386,1526963386,0.008512,e,CON,2,1,1,340,81,259,117.481209,0,0,0.008512,0,0.008512,0.008512,0.008512,0,Normal,Normal
192.168.100.149,192.168.100.14948853,48853,192.168.217.2,53,udp,1526963390,1526963392,2.500992,e,INT,2,2,0,172,172,0,0.399841,0.399841,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.750259,50259,192.168.159.152,53,udp,1526963390,1526963395,5.047854,e,INT,2,2,0,176,176,0,0.198104,0.198104,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14855761,55761,192.168.217.2,53,udp,1526963391,1526963393,2.501111,e,INT,2,2,0,172,172,0,0.399822,0.399822,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15058431,58431,192.168.217.2,53,udp,1526963391,1526963394,2.500121,e,INT,2,2,0,172,172,0,0.399981,0.399981,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14742508,42508,192.168.217.2,53,udp,1526963392,1526963395,2.500172,e,INT,2,2,0,172,172,0,0.399972,0.399972,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14942672,42672,8.8.8.8,53,udp,1526963396,1526963396,0.007375,e,CON,2,1,1,172,86,86,135.593216,0,0,0.007375,0,0.007375,0.007375,0.007375,0,Normal,Normal
192.168.100.149,192.168.100.14952760,52760,192.168.100.5,8654,tcp,1526963396,1526963396,0.00108,e,RST,2,1,1,120,60,60,925.925964,0,0,0.00108,0,0.00108,0.00108,0.00108,1,Reconnaissance,OS_Fingerprint
192.168.100.148,192.168.100.14856972,56972,8.8.8.8,53,udp,1526963397,1526963397,0.007436,e,CON,2,1,1,172,86,86,134.480911,0,0,0.007436,0,0.007436,0.007436,0.007436,0,Normal,Normal
192.168.100.149,192.168.100.14952760,52760,192.168.100.5,4443,tcp,1526963397,1526963398,0.788796,e,RST,2,1,1,120,60,60,1.267755,0,0,0.788796,0,0.788796,0.788796,0.788796,1,Reconnaissance,OS_Fingerprint
192.168.100.150,192.168.100.15050277,50277,8.8.8.8,53,udp,1526963398,1526963398,0.008243,e,CON,2,1,1,172,86,86,121.315056,0,0,0.008243,0,0.008243,0.008243,0.008243,0,Normal,Normal
192.168.100.148,192.168.100.14853003,53003,192.168.100.5,5432,tcp,1526963398,1526963398,0.000314,e,RST,2,1,1,120,60,60,3184.71338,0,0,0.000314,0,0.000314,0.000314,0.000314,1,Reconnaissance,OS_Fingerprint
192.168.100.147,192.168.100.14739650,39650,8.8.8.8,53,udp,1526963399,1526963399,0.007212,e,CON,2,1,1,172,86,86,138.657791,0,0,0.007212,0,0.007212,0.007212,0.007212,0,Normal,Normal
192.168.100.147,192.168.100.14742003,42003,192.168.100.5,3389,tcp,1526963399,1526963399,0.000503,e,RST,2,1,1,120,60,60,1988.07166,0,0,0.000503,0,0.000503,0.000503,0.000503,1,Reconnaissance,OS_Fingerprint
192.168.100.7,192.168.100.743135,43135,192.168.159.152,53,udp,1526963400,1526963405,5.047829,e,INT,2,2,0,176,176,0,0.198105,0.198105,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14943620,43620,8.8.8.8,53,udp,1526963407,1526963407,0.290697,e,CON,2,1,1,340,81,259,3.440008,0,0,0.290697,0,0.290697,0.290697,0.290697,0,Normal,Normal
192.168.100.148,192.168.100.14849577,49577,8.8.8.8,53,udp,1526963408,1526963408,0.145012,e,CON,2,1,1,340,81,259,6.895981,0,0,0.145012,0,0.145012,0.145012,0.145012,0,Normal,Normal
192.168.100.147,192.168.100.14751479,51479,8.8.8.8,53,udp,1526963408,1526963408,0.145897,e,CON,2,1,1,340,81,259,6.85415,0,0,0.145897,0,0.145897,0.145897,0.145897,0,Normal,Normal
192.168.100.150,192.168.100.15036709,36709,8.8.8.8,53,udp,1526963409,1526963409,0.008977,e,CON,2,1,1,340,81,259,111.39579,0,0,0.008977,0,0.008977,0.008977,0.008977,0,Normal,Normal
192.168.100.7,192.168.100.751045,51045,192.168.159.152,53,udp,1526963410,1526963416,5.047714,e,INT,2,2,0,176,176,0,0.198109,0.198109,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14958935,58935,192.168.217.2,53,udp,1526963414,1526963416,2.501055,e,INT,2,2,0,172,172,0,0.399831,0.399831,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14755109,55109,192.168.217.2,53,udp,1526963414,1526963416,2.501137,e,INT,2,2,0,172,172,0,0.399818,0.399818,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14854734,54734,192.168.217.2,53,udp,1526963414,1526963417,2.500085,e,INT,2,2,0,172,172,0,0.399986,0.399986,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15058528,58528,192.168.217.2,53,udp,1526963415,1526963418,2.500103,e,INT,2,2,0,172,172,0,0.399984,0.399984,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14933804,33804,8.8.8.8,53,udp,1526963420,1526963420,0.007408,e,CON,2,1,1,172,86,86,134.989197,0,0,0.007408,0,0.007408,0.007408,0.007408,0,Normal,Normal
192.168.100.147,192.168.100.14753508,53508,8.8.8.8,53,udp,1526963420,1526963420,0.007178,e,CON,2,1,1,172,86,86,139.314575,0,0,0.007178,0,0.007178,0.007178,0.007178,0,Normal,Normal
192.168.100.7,192.168.100.750905,50905,192.168.159.152,53,udp,1526963421,1526963426,5.047867,e,INT,2,2,0,176,176,0,0.198103,0.198103,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14834718,34718,8.8.8.8,53,udp,1526963421,1526963421,0.007432,e,CON,2,1,1,172,86,86,134.553284,0,0,0.007432,0,0.007432,0.007432,0.007432,0,Normal,Normal
192.168.100.147,192.168.100.14737318,37318,192.168.100.6,27353,tcp,1526963421,1526963421,0.000066,e,RST,2,1,1,120,60,60,15151.5146,0,0,0.000066,0,0.000066,0.000066,0.000066,1,Reconnaissance,OS_Fingerprint
192.168.100.149,192.168.100.14958646,58646,192.168.100.6,1434,tcp,1526963421,1526963421,0.00011,e,RST,2,1,1,120,60,60,9090.90918,0,0,0.00011,0,0.00011,0.00011,0.00011,1,Reconnaissance,OS_Fingerprint
192.168.100.150,192.168.100.15051745,51745,8.8.8.8,53,udp,1526963422,1526963422,0.007213,e,CON,2,1,1,172,86,86,138.638565,0,0,0.007213,0,0.007213,0.007213,0.007213,0,Normal,Normal
192.168.100.7,192.168.100.734178,34178,192.168.159.152,53,udp,1526963431,1526963436,5.04788,e,INT,2,2,0,176,176,0,0.198103,0.198103,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.757216,57216,192.168.159.152,53,udp,1526963441,1526963446,5.047895,e,INT,2,2,0,176,176,0,0.198102,0.198102,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.740075,40075,192.168.159.152,53,udp,1526963451,1526963456,5.047922,e,INT,2,2,0,176,176,0,0.198101,0.198101,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.743088,43088,192.168.159.152,53,udp,1526963461,1526963466,5.04793,e,INT,2,2,0,176,176,0,0.198101,0.198101,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.743991,43991,192.168.159.152,53,udp,1526963471,1526963476,5.047918,e,INT,2,2,0,176,176,0,0.198101,0.198101,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.736375,36375,192.168.159.152,53,udp,1526963481,1526963486,5.047836,e,INT,2,2,0,176,176,0,0.198105,0.198105,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14945864,45864,8.8.8.8,53,udp,1526963489,1526963489,0.145921,e,CON,2,1,1,340,81,259,6.853023,0,0,0.145921,0,0.145921,0.145921,0.145921,0,Normal,Normal
192.168.100.7,192.168.100.746680,46680,192.168.159.152,53,udp,1526963491,1526963496,5.047956,e,INT,2,2,0,176,176,0,0.1981,0.1981,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14833547,33547,8.8.8.8,53,udp,1526963492,1526963492,0.180298,e,CON,2,1,1,340,81,259,5.546373,0,0,0.180298,0,0.180298,0.180298,0.180298,0,Normal,Normal
192.168.100.147,192.168.100.14742584,42584,8.8.8.8,53,udp,1526963493,1526963493,0.27492,e,CON,2,1,1,340,81,259,3.637422,0,0,0.27492,0,0.27492,0.27492,0.27492,0,Normal,Normal
192.168.100.150,192.168.100.15059876,59876,8.8.8.8,53,udp,1526963493,1526963493,0.144418,e,CON,2,1,1,340,81,259,6.924345,0,0,0.144418,0,0.144418,0.144418,0.144418,0,Normal,Normal
192.168.100.149,192.168.100.14954714,54714,192.168.217.2,53,udp,1526963495,1526963498,2.500092,e,INT,2,2,0,172,172,0,0.399985,0.399985,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14835365,35365,192.168.217.2,53,udp,1526963498,1526963500,2.500936,e,INT,2,2,0,172,172,0,0.39985,0.39985,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14738568,38568,192.168.217.2,53,udp,1526963499,1526963501,2.501152,e,INT,2,2,0,172,172,0,0.399816,0.399816,0,0,0,0,0,0,0,Normal,Normal
192.168.100.150,192.168.100.15034117,34117,192.168.217.2,53,udp,1526963499,1526963501,2.501094,e,INT,2,2,0,172,172,0,0.399825,0.399825,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.754083,54083,192.168.159.152,53,udp,1526963501,1526963506,5.047659,e,INT,2,2,0,176,176,0,0.198112,0.198112,0,0,0,0,0,0,0,Normal,Normal
192.168.100.149,192.168.100.14957097,57097,8.8.8.8,53,udp,1526963502,1526963502,0.007562,e,CON,2,1,1,172,86,86,132.240158,0,0,0.007562,0,0.007562,0.007562,0.007562,0,Normal,Normal
192.168.100.7,192.168.100.735404,35404,192.168.159.152,53,udp,1526963502,1526963510,8.339469,e,INT,8,8,0,704,704,0,0.839382,0.839382,0,3.600454,0.443567,14.401817,3.036733,4.035373,0,Normal,Normal
192.168.100.7,192.168.100.755090,55090,192.168.159.152,53,udp,1526963502,1526963507,5.047524,e,INT,2,2,0,176,176,0,0.198117,0.198117,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.760538,60538,192.168.159.152,53,udp,1526963502,1526963507,5.04038,e,INT,2,2,0,176,176,0,0.198398,0.198398,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.747529,47529,192.168.159.152,53,udp,1526963502,1526963507,5.04528,e,INT,2,2,0,176,176,0,0.198205,0.198205,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.753975,53975,192.168.159.152,53,udp,1526963502,1526963507,5.043347,e,INT,2,2,0,176,176,0,0.198281,0.198281,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.740765,40765,192.168.159.152,53,udp,1526963502,1526963507,5.04043,e,INT,2,2,0,176,176,0,0.198396,0.198396,0,0,0,0,0,0,0,Normal,Normal
192.168.100.148,192.168.100.14835335,35335,8.8.8.8,53,udp,1526963504,1526963504,0.007494,e,CON,2,1,1,172,86,86,133.440094,0,0,0.007494,0,0.007494,0.007494,0.007494,0,Normal,Normal
fe80::250:56ff:febe:254,fe80::250:56ff:febe:254133,133,ff02::2,0,ipv6-icmp,1526963504,1526963504,0,e,NRS,1,1,0,70,70,0,0,0,0,0,0,0,0,0,0,Normal,Normal
192.168.100.147,192.168.100.14749523,49523,8.8.8.8,53,udp,1526963505,1526963505,0.007445,e,CON,2,1,1,172,86,86,134.318329,0,0,0.007445,0,0.007445,0.007445,0.007445,0,Normal,Normal
192.168.100.150,192.168.100.15052279,52279,8.8.8.8,53,udp,1526963505,1526963505,0.00714,e,CON,2,1,1,172,86,86,140.05603,0,0,0.00714,0,0.00714,0.00714,0.00714,0,Normal,Normal
192.168.100.147,192.168.100.14735141,35141,192.168.100.7,3827,tcp,1526963505,1526963505,0.001188,e,RST,2,1,1,120,60,60,841.750854,0,0,0.001188,0,0.001188,0.001188,0.001188,1,Reconnaissance,OS_Fingerprint
192.168.100.147,192.168.100.14735141,35141,192.168.100.7,1503,tcp,1526963505,1526963505,0.001907,e,RST,2,1,1,120,60,60,524.38385,0,0,0.001907,0,0.001907,0.001907,0.001907,1,Reconnaissance,OS_Fingerprint
192.168.100.147,192.168.100.14735141,35141,192.168.100.7,17877,tcp,1526963505,1526963505,0.000918,e,RST,2,1,1,120,60,60,1089.32459,0,0,0.000918,0,0.000918,0.000918,0.000918,1,Reconnaissance,OS_Fingerprint
192.168.100.150,192.168.100.15060919,60919,192.168.100.7,13456,tcp,1526963505,1526963505,0.000813,e,RST,2,1,1,120,60,60,1230.01233,0,0,0.000813,0,0.000813,0.000813,0.000813,1,Reconnaissance,OS_Fingerprint
192.168.100.150,192.168.100.15060919,60919,192.168.100.7,3404,tcp,1526963505,1526963505,0.000464,e,RST,2,1,1,120,60,60,2155.17236,0,0,0.000464,0,0.000464,0.000464,0.000464,1,Reconnaissance,OS_Fingerprint
192.168.100.7,192.168.100.757073,57073,192.168.159.152,53,udp,1526963505,1526964496,990.530884,e,INT,4,4,0,352,352,0,0.003029,0.003029,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.758026,58026,192.168.159.152,53,udp,1526963505,1526963510,5.043066,e,INT,2,2,0,176,176,0,0.198292,0.198292,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.747204,47204,192.168.159.152,53,udp,1526963505,1526963510,5.047693,e,INT,2,2,0,176,176,0,0.19811,0.19811,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.750212,50212,192.168.159.152,53,udp,1526963505,1526963510,5.045922,e,INT,2,2,0,176,176,0,0.19818,0.19818,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.752395,52395,192.168.159.152,53,udp,1526963505,1526963510,5.043176,e,INT,2,2,0,176,176,0,0.198288,0.198288,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.752626,52626,192.168.159.152,53,udp,1526963506,1526963511,5.047078,e,INT,2,2,0,176,176,0,0.198134,0.198134,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.739283,39283,192.168.159.152,53,udp,1526963506,1526963511,5.042068,e,INT,2,2,0,176,176,0,0.198331,0.198331,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.741063,41063,192.168.159.152,53,udp,1526963506,1526963511,5.043906,e,INT,2,2,0,176,176,0,0.198259,0.198259,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.734235,34235,192.168.159.152,53,udp,1526963506,1526963511,5.04279,e,INT,2,2,0,176,176,0,0.198303,0.198303,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.755770,55770,192.168.159.152,53,udp,1526963506,1526963511,5.03975,e,INT,2,2,0,176,176,0,0.198423,0.198423,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.758054,58054,192.168.159.152,53,udp,1526963506,1526963511,5.044905,e,INT,2,2,0,176,176,0,0.19822,0.19822,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.745291,45291,192.168.159.152,53,udp,1526963506,1526963511,5.041441,e,INT,2,2,0,176,176,0,0.198356,0.198356,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.754152,54152,192.168.159.152,53,udp,1526963506,1526963511,5.045487,e,INT,2,2,0,176,176,0,0.198197,0.198197,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.738563,38563,192.168.159.152,53,udp,1526963506,1526963511,5.041386,e,INT,2,2,0,176,176,0,0.198358,0.198358,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.755620,55620,192.168.159.152,53,udp,1526963506,1526963511,5.045038,e,INT,2,2,0,176,176,0,0.198215,0.198215,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.743725,43725,192.168.159.152,53,udp,1526963508,1526963513,5.047378,e,INT,2,2,0,176,176,0,0.198123,0.198123,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.742707,42707,192.168.159.152,53,udp,1526963511,1526963516,5.044617,e,INT,2,2,0,176,176,0,0.198231,0.198231,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.740924,40924,192.168.159.152,53,udp,1526963511,1526963516,5.048694,e,INT,2,2,0,176,176,0,0.198071,0.198071,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.756953,56953,192.168.159.152,53,udp,1526963512,1526963517,5.047446,e,INT,2,2,0,176,176,0,0.19812,0.19812,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.741134,41134,192.168.159.152,53,udp,1526963512,1526963517,5.047873,e,INT,2,2,0,176,176,0,0.198103,0.198103,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.748074,48074,192.168.159.152,53,udp,1526963513,1526963518,5.044978,e,INT,2,2,0,172,172,0,0.198217,0.198217,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.753390,53390,192.168.159.152,53,udp,1526963513,1526963518,5.042084,e,INT,2,2,0,176,176,0,0.198331,0.198331,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.740433,40433,192.168.159.152,53,udp,1526963516,1526963521,5.042545,e,INT,2,2,0,172,172,0,0.198313,0.198313,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.748672,48672,192.168.159.152,53,udp,1526963516,1526963521,5.039924,e,INT,2,2,0,176,176,0,0.198416,0.198416,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.741075,41075,192.168.159.152,53,udp,1526963517,1526963522,5.044681,e,INT,2,2,0,172,172,0,0.198229,0.198229,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.736630,36630,192.168.159.152,53,udp,1526963517,1526963522,5.040121,e,INT,2,2,0,176,176,0,0.198408,0.198408,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.741278,41278,192.168.159.152,53,udp,1526963517,1526963522,5.042753,e,INT,2,2,0,172,172,0,0.198304,0.198304,0,0,0,0,0,0,0,Normal,Normal
192.168.100.7,192.168.100.742387,42387,192.168.159.152,53,udp,1526963517,1526963522,5.045438,e,INT,2,2,0,176,176,0,0.198199,0.198199,0,0,0,0,0,0,0,Normal,Normal
